,id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,fraud_count,chip_ratio,online_ratio,swipe_ratio,most_prefer,least_prefer,W_avg_min_amount,W_avg_max_amount,W_avg_mean_amount,W_avg_median_amount,W_avg_count_transaction,M_avg_min_amount,M_avg_max_amount,M_avg_mean_amount,M_avg_median_amount,M_avg_count_transaction,M_evg_unique_merchants,M_median_gap_sec,fraud_risk
1066,1678,36,65,1983,3,Male,296 Pine Boulevard,41.7,-72.67,28557,58225,101148,685,3,12.0,0.43662864385297845,0.04895437262357415,0.5144169835234474,Swipe,Online,5.418540856031129,227.00087548638132,43.213281224529396,22.139523346303502,12.280155642023347,3.564745762711864,473.7392372881356,43.21278588463166,21.846737288135593,53.49152542372882,23.550847457627118,19920.0,1
1067,1412,58,67,1961,6,Female,91 Jefferson Drive,36.97,-86.44,26567,54166,0,707,5,6.0,0.41233347657928665,0.05393210141813494,0.5337344220025785,Swipe,Online,2.8952918287937743,265.415,54.76917391627469,38.102441634241245,18.108949416342412,1.7038983050847458,481.6789830508475,54.83849443258811,35.687330508474574,78.88135593220339,33.932203389830505,6960.0,0
1068,177,54,66,1965,12,Female,294 Bayview Lane,35.1,-90.0,28570,58248,107130,728,4,17.0,0.4483403459560542,0.05251675237649992,0.49914290166744585,Swipe,Online,13.007178988326848,220.92305447470815,81.35605869993464,87.66688715953308,12.48443579766537,3.053559322033898,388.94177966101694,78.79505780761654,86.41779661016949,54.38135593220339,21.940677966101696,16680.0,1
1069,1577,53,66,1966,12,Male,153 Wessex Drive,27.33,-82.54,19983,40745,18371,718,4,7.0,0.4039097744360902,0.11639097744360902,0.47969924812030074,Swipe,Online,12.4164453125,160.9980859375,48.184256208120225,39.028349609375,6.494140625,4.333474576271187,360.31101694915253,48.25250711075312,34.59258474576271,28.177966101694917,19.771186440677965,45240.0,0
1070,1609,71,68,1948,7,Female,9854 Park Lane,38.78,-77.27,35563,87659,0,779,4,21.0,0.3058154467070262,0.07649972482113374,0.61768482847184,Swipe,Online,11.719241245136185,222.97984435797665,53.61070205472667,37.52055447470817,10.605058365758754,6.953983050847458,432.69406779661017,53.2192443088884,32.13809322033898,46.19491525423729,20.610169491525422,20700.0,1
1071,1762,29,64,1990,5,Male,5537 Forest Lane,38.55,-121.49,31184,63583,200435,635,1,10.0,0.6874754613270514,0.0812720848056537,0.23125245386729484,Chip,Online,6.060365853658536,198.94670731707316,47.6618108706489,33.87457317073171,10.353658536585366,19.918245614035087,401.36912280701756,61.831283779945366,42.514385964912286,44.68421052631579,21.859649122807017,27540.0,0
1072,917,58,66,1962,1,Male,735 Forest Avenue,34.07,-118.14,20059,40900,64420,678,3,19.0,0.41581297609666407,0.07696348831100604,0.5072235355923299,Swipe,Online,2.25023346303502,162.85535019455253,41.97323839703314,24.808492217898834,7.406614785992218,0.5838135593220339,324.2397457627119,41.65115150084546,21.305,32.26271186440678,20.25423728813559,48120.0,1
1073,1717,67,67,1952,7,Female,728 Sixth Avenue,43.06,-78.27,17665,43070,14135,726,4,3.0,0.31816491932485685,0.35221949587329915,0.329615584801844,Online,Chip,8.947045908183632,155.9473253493014,50.87336213265716,45.88648702594811,26.84431137724551,5.242782608695652,264.02852173913044,50.65963632044862,44.940260869565215,116.94782608695652,24.339130434782607,3720.0,0
1074,1668,92,67,1927,6,Male,619 North Avenue,42.91,-71.12,26541,56099,933,751,6,6.0,0.4115849221365158,0.06112647358463106,0.5272886042788532,Swipe,Online,9.610642023346303,181.2936186770428,68.10010601656244,69.91558365758755,13.367704280155642,2.817542372881356,286.9277118644068,67.56329124672475,70.63516949152543,58.228813559322035,24.35593220338983,13020.0,0
1075,1293,32,65,1988,1,Female,219 Federal Street,29.45,-95.06,24217,49374,108192,706,2,4.0,0.36152166610681896,0.44642257306012767,0.1920557608330534,Online,Swipe,4.874837837837838,322.5365135135135,52.77927967250056,32.697783783783784,32.18378378378378,2.145058823529412,584.2618823529413,52.603418687363536,32.52794117647059,140.09411764705882,31.423529411764704,10260.0,0
1076,361,43,68,1976,6,Male,125 Plum Drive,33.91,-118.34,19153,39052,65861,804,4,6.0,0.07186166629238716,0.07433191107118796,0.8538064226364249,Swipe,Chip,8.149474708171207,168.74081712062255,45.74674182440536,39.622013618677045,8.663424124513618,0.9823728813559323,313.6458474576271,44.7004721321215,38.421016949152545,37.73728813559322,19.364406779661017,26700.0,0
1077,1659,94,65,1926,1,Female,4570 Valley Stream Lane,42.26,-88.13,28147,40787,1574,782,6,19.0,0.296097255556715,0.34968172806010644,0.35422101638317854,Swipe,Chip,2.036400778210117,255.75986381322957,35.47130678443574,28.505729571984435,37.28793774319066,1.2286440677966102,499.3054237288136,35.49827423388277,28.537033898305083,162.42372881355934,33.00847457627118,2880.0,1
1078,737,61,60,1958,3,Female,8301 Tenth Drive,42.33,-122.79,18961,30359,16552,758,2,12.0,0.0,0.05079212674027844,0.9492078732597216,Swipe,Chip,2.0422762645914396,166.6820428015564,41.82885569826481,31.975311284046697,20.262645914396888,0.7677966101694915,310.24152542372883,41.76402335491174,30.155254237288137,88.26271186440678,29.47457627118644,8400.0,1
1079,1733,47,66,1972,6,Female,6613 Hill Drive,36.73,-84.16,12814,26130,54290,498,1,9.0,0.4319092122830441,0.04205607476635514,0.5260347129506008,Swipe,Online,4.206517509727627,115.90038910505837,47.31610294921405,49.862568093385214,11.657587548638132,2.000762711864407,167.35186440677967,46.52297348352613,49.60343220338983,50.779661016949156,19.050847457627118,26940.0,0
1080,278,59,66,1960,9,Male,910 Eighth Drive,29.76,-95.38,95039,193768,150896,686,5,9.0,0.26935886761032474,0.04329725228975854,0.6873438800999168,Swipe,Online,4.10704280155642,406.8787937743191,71.32421949241885,37.37632295719845,18.69260700389105,2.978050847457627,790.8479661016949,71.64165230697034,29.379194915254235,81.42372881355932,35.45762711864407,13680.0,0
1081,618,32,67,1987,8,Male,3525 Second Lane,33.92,-118.2,13632,27795,72318,701,4,8.0,0.43293347873500543,0.09187568157033806,0.4751908396946565,Swipe,Online,6.625107212475633,93.33175438596491,29.109446313146776,19.344171539961014,7.150097465886939,2.3322881355932203,185.98686440677966,29.69360523424874,18.516059322033897,31.084745762711865,17.584745762711865,40800.0,0
1082,753,53,66,1967,2,Female,919 Oak Boulevard,33.24,-87.59,15540,31688,66776,605,3,18.0,0.5234629861982434,0.1001254705144291,0.37641154328732745,Chip,Online,8.651842105263157,145.62576555023924,35.39690549002379,20.577870813397126,9.533492822966506,6.022812500000001,282.11635416666667,34.68789657873916,17.562916666666666,41.510416666666664,19.114583333333332,28140.0,1
1083,489,36,66,1983,8,Male,430 Grant Boulevard,40.87,-97.59,18024,36753,33657,684,4,2.0,0.4270986745213549,0.06897398134511537,0.5039273441335297,Swipe,Online,7.536011673151751,148.18394941634241,42.839992934561074,37.85468871595331,7.926070038910506,0.5277966101694915,266.438813559322,41.97933543194674,35.24101694915254,34.52542372881356,17.296610169491526,30420.0,0
1084,90,63,62,1956,8,Male,9 Mill Drive,28.37,-80.75,19018,12796,22192,644,3,22.0,0.3280626098067401,0.15317042006069317,0.5187669701325667,Swipe,Online,15.655603112840469,143.98698443579767,57.26761200710895,61.16847276264592,12.180933852140077,7.901101694915255,231.74610169491527,56.723803839669145,61.52415254237288,53.059322033898304,24.76271186440678,12120.0,1
1085,376,50,74,1969,4,Female,818 12th Lane,39.8,-74.62,28433,57975,34570,773,4,13.0,0.25533128878111405,0.21589045003922688,0.5287782611796591,Swipe,Online,3.5061867704280156,282.3453307392996,42.713792468222884,22.993939688715955,27.27821011673152,2.1729661016949153,477.2183050847458,42.8341476887627,23.176440677966102,118.82203389830508,35.279661016949156,8130.0,1
1086,218,59,68,1960,3,Female,5238 Park Street,40.76,-74.03,16770,34190,39242,810,7,24.0,0.36977268783619643,0.0480652437966337,0.5821620683671699,Swipe,Online,3.601206225680934,138.53311284046694,32.97629257044645,20.11387159533074,11.212062256809338,0.7985593220338983,260.49254237288136,32.95895911039498,16.995974576271188,48.83898305084746,20.796610169491526,17760.0,1
1087,42,78,66,1941,11,Female,3863 Pine Street,30.84,-83.27,12672,8526,3723,684,3,4.0,0.40834057341442226,0.06151172893136403,0.5301476976542138,Swipe,Online,5.125525291828794,121.29803501945526,26.818330966317777,20.810826848249025,11.196498054474707,2.8725423728813557,218.60008474576273,26.726982371569584,21.711483050847455,48.771186440677965,19.576271186440678,29520.0,0
1088,1170,40,63,1980,2,Female,5191 Grant Drive,35.4,-80.43,20041,40867,50449,694,2,4.0,0.4727907345708393,0.046644455021418375,0.48056481040774235,Swipe,Online,3.6804474708171204,136.68760700389106,39.588871300530585,43.214163424124514,12.262645914396888,1.6015254237288135,259.9491525423729,39.08813575784489,46.76851694915255,53.41525423728814,21.6864406779661,22860.0,0
1089,1531,34,62,1985,10,Male,801 River Street,34.47,-85.34,14514,29594,47766,792,1,10.0,0.42,0.06262626262626263,0.5173737373737374,Swipe,Online,1.874727626459144,105.08217898832685,27.17379432539911,17.809134241245136,9.630350194552529,0.8277966101694915,168.83262711864407,26.77702114024049,13.982245762711864,41.94915254237288,19.60169491525424,28620.0,0
1090,1937,65,62,1955,2,Female,230 Plum Avenue,38.78,-90.7,25350,17056,29112,667,5,11.0,0.4354545454545454,0.057727272727272724,0.5068181818181818,Swipe,Online,6.701984435797666,276.25525291828797,60.37220902413626,32.19868677042802,12.84046692607004,4.926101694915254,494.70389830508475,61.04923816352569,27.83741525423729,55.932203389830505,26.220338983050848,13740.0,1
1091,1177,36,66,1983,3,Female,1644 Park Avenue,39.67,-75.75,31719,64672,56485,695,4,9.0,0.41774593551942685,0.05621383301184899,0.5260402314687241,Swipe,Online,3.4039105058365755,195.48396887159532,35.50004416644409,14.98386186770428,14.120622568093385,2.1007627118644066,399.8635593220339,35.27071524411229,12.379025423728812,61.50847457627118,25.228813559322035,13980.0,0
1092,397,30,65,1989,4,Female,2328 Little Creek Avenue,39.95,-75.16,10016,20424,14743,770,3,22.0,0.3359400998336107,0.09068219633943428,0.5733777038269551,Swipe,Online,0.41297665369649805,90.38754863813229,18.957354894172656,14.880058365758755,11.69260700389105,0.02,161.5629661016949,19.137339110759832,12.937711864406781,50.932203389830505,20.033898305084747,27480.0,1
1093,566,60,67,1959,10,Female,8179 Valley Stream Drive,42.79,-83.62,22680,46244,108449,814,5,18.0,0.3524644392987099,0.23064836255375454,0.41688719814753555,Swipe,Online,5.31931906614786,156.73503891050584,35.15281276376264,18.745321011673152,23.525291828793776,1.9176271186440679,282.8424576271187,35.30444636644177,17.65487288135593,102.47457627118644,27.25423728813559,15120.0,1
1094,1581,38,65,1981,11,Female,9324 Catherine Street,38.42,-90.36,21744,44334,55173,684,5,7.0,0.41944444444444445,0.019212962962962963,0.5613425925925926,Swipe,Online,0.7882879377431907,118.45877431906614,18.407130792622713,12.091828793774319,25.214007782101167,0.5766101694915254,234.43974576271185,18.48444634929644,12.235127118644067,109.83050847457628,28.415254237288135,5580.0,0
1095,1332,63,68,1956,6,Male,547 West Drive,41.0,-73.66,35269,71909,44190,712,3,24.0,0.3652694610778443,0.07571952868456636,0.5590110102375894,Swipe,Online,3.9505642023346303,204.31354085603112,43.35719256217282,24.022548638132296,10.071984435797665,1.8042372881355933,415.76466101694916,43.856031492586574,17.776398305084744,43.8728813559322,22.906779661016948,27120.0,1
1096,1648,66,69,1953,5,Female,211 Valley Street,40.76,-74.59,91180,185909,461854,621,5,17.0,0.30757811395447476,0.038385409302983176,0.6540364767425421,Swipe,Online,2.911575875486381,470.1593579766537,62.27086711407297,40.28041828793774,27.52140077821012,2.085677966101695,1012.074406779661,62.46658793002596,39.46177966101695,119.88135593220339,35.30508474576271,6120.0,1
1097,17,76,65,1943,7,Male,2012 Forest Avenue,35.73,-81.32,17850,21867,21103,759,2,12.0,0.43783738892118595,0.03313678265924757,0.5290258284195665,Swipe,Online,2.9040661478599223,181.19048638132296,45.330301942394115,38.24565175097276,23.426070038910506,1.081949152542373,321.7642372881356,45.12249721230138,38.08949152542373,102.04237288135593,33.53389830508475,12060.0,1
1098,349,40,61,1979,12,Female,1943 Birch Street,40.84,-81.63,21201,43229,96831,685,2,27.0,0.3469177198865102,0.04023729687903018,0.6128449832344597,Swipe,Online,1.0439299610894943,122.33669260700388,19.016579629322003,6.2918093385214,15.085603112840467,0.7008474576271186,228.7165254237288,19.327248663787948,5.466991525423729,65.71186440677967,25.11864406779661,10710.0,1
1099,1449,66,63,1953,6,Male,5807 Lincoln Street,32.61,-83.63,15334,28104,12054,751,3,3.0,0.28803856583308224,0.032389273877674,0.6795721602892437,Swipe,Online,2.379163424124514,155.2273346303502,29.841564215325956,18.696566147859922,12.914396887159533,1.4169491525423727,320.4025423728813,29.86360356121256,17.415423728813558,56.25423728813559,26.322033898305083,16980.0,0
1100,1417,54,68,1965,3,Female,336 Catherine Lane,42.63,-83.61,25838,52680,87082,835,5,30.0,0.27113934100833664,0.05974593092497023,0.6691147280666931,Swipe,Online,12.11852140077821,248.1551167315175,61.0304145504049,35.288151750972766,9.801556420233464,5.460254237288135,429.049406779661,60.82436144873609,29.042542372881357,42.69491525423729,22.872881355932204,22500.0,1
1101,267,61,66,1958,3,Female,7360 Lexington Drive,37.96,-83.82,13602,27733,21785,765,3,16.0,0.3642105263157895,0.11052631578947368,0.5252631578947369,Swipe,Online,11.518766233766234,114.33435064935065,38.46802082837797,34.088841991341994,6.1688311688311686,2.7389622641509432,235.91905660377356,35.9389852421905,27.868160377358492,26.88679245283019,17.41509433962264,47700.0,1
1102,373,61,63,1959,2,Male,3270 Grant Avenue,40.59,-84.95,10493,21397,54771,812,4,8.0,0.45885195489822816,0.023868794845511788,0.5172792502562601,Swipe,Online,2.2665175097276267,121.73422178988326,19.585092076112335,28.09056420233463,26.571984435797667,1.6455932203389831,181.18262711864406,19.50090180486477,28.488347457627118,115.7457627118644,27.83050847457627,3660.0,0
1103,1772,47,70,1972,10,Male,9070 West Street,34.09,-117.58,24603,50163,97188,761,4,17.0,0.3492714422825233,0.06465404414972516,0.5860745135677515,Swipe,Online,4.042957198443579,223.1116147859922,37.997953581480694,18.956527237354088,22.297665369649806,1.8478813559322036,445.6518644067796,38.3095102023928,14.845974576271187,97.12711864406779,29.52542372881356,11040.0,1
1104,1774,52,69,1967,10,Male,653 Mill Street,44.96,-93.26,20662,42129,101742,758,4,5.0,0.3667449368946287,0.045494570002935136,0.5877604931024362,Swipe,Online,1.4678988326848248,148.99357976653695,45.04161902063543,40.77926070038911,13.256809338521402,0.866186440677966,264.1038983050847,44.84627012801395,40.87966101694916,57.74576271186441,23.64406779661017,19020.0,0
1105,964,48,66,1971,12,Female,33 North Avenue,40.84,-73.99,22278,45422,83940,689,4,7.0,0.4006024096385542,0.07751004016064257,0.5218875502008032,Swipe,Online,0.9005642023346303,153.63972762645912,36.47623228192478,22.23656614785992,9.688715953307392,0.488135593220339,267.1421186440678,36.773848504384,18.85169491525424,42.20338983050848,22.152542372881356,24690.0,0
1106,1527,66,67,1953,11,Female,1426 Fifth Avenue,43.32,-71.18,24779,50523,98763,578,1,7.0,0.8705357142857143,0.06186224489795918,0.06760204081632654,Chip,Online,3.9452857142857147,233.46507142857143,48.72295656621623,25.74567857142857,11.2,2.570625,382.7534375,48.97335917980784,21.6634375,49.0,25.09375,21480.0,0
1107,1433,73,67,1946,3,Male,2834 West Street,30.68,-88.04,25381,48060,17440,581,3,25.0,0.21081182192293305,0.1440329218106996,0.6451552562663674,Swipe,Online,9.642684824902725,196.32881322957198,37.33626713212932,25.209931906614788,20.801556420233464,6.712118644067797,370.38872881355934,37.66357629817454,23.706101694915255,90.61016949152543,29.440677966101696,13440.0,1
1108,1785,40,64,1979,10,Male,344 11th Street,25.92,-97.48,12684,25861,42050,607,3,20.0,0.20898493033835655,0.10093829968723343,0.69007676997441,Swipe,Online,15.001750972762645,102.93019455252919,43.182796675438695,37.98259727626459,6.842412451361867,4.495169491525424,198.15830508474576,43.72761148906429,36.53271186440678,29.805084745762713,19.466101694915253,55680.0,1
1109,455,41,69,1979,1,Female,8676 River Avenue,40.66,-73.73,24412,49776,17352,684,3,18.0,0.24289125244193618,0.11742999782939006,0.6396787497286738,Swipe,Online,9.874691075514873,243.06141876430206,65.36930462004013,44.04911899313501,10.54233409610984,13.041386138613863,448.3724752475248,73.21109732199076,48.115742574257425,45.613861386138616,22.88118811881188,22050.0,1
1110,528,38,65,1981,7,Male,5661 Forest Avenue,42.78,-96.16,19853,40478,76392,718,3,16.0,0.4067553735926305,0.048106448311156604,0.5451381780962129,Swipe,Online,10.038618677042802,141.0733073929961,38.921138353203304,30.843511673151752,9.503891050583658,4.398305084745763,266.06330508474576,38.75653545313782,25.82707627118644,41.398305084745765,19.39830508474576,27480.0,1
1111,328,45,67,1974,3,Male,4391 Lexington Lane,35.19,-80.83,17817,36323,65525,700,3,2.0,0.3487506645401382,0.08063087010455432,0.5706184653553075,Swipe,Online,13.90351669941061,168.60612966601178,67.3251256794732,68.94030451866405,11.086444007858546,4.063931623931624,305.91905982905985,66.95668857742798,71.13897435897437,48.23076923076923,21.871794871794872,23220.0,0
1112,1282,34,66,1985,3,Female,404 Main Lane,45.76,-108.57,20231,41249,42268,695,2,15.0,0.43278437380314055,0.07104557640750671,0.49617004978935275,Swipe,Online,3.0152459016393443,156.67023419203747,38.69520710579695,31.663992974238877,12.229508196721312,1.723877551020408,307.4444897959184,38.52395741470163,32.540408163265305,53.285714285714285,23.244897959183675,22800.0,1
1113,783,62,61,1957,9,Male,641 Martin Luther King Avenue,35.31,-106.55,15966,29769,14542,693,3,17.0,0.39971414959504525,0.07979990471653169,0.5204859456884231,Swipe,Online,7.140505836575875,134.35124513618675,36.644096676774765,21.89374513618677,8.167315175097276,3.8740677966101695,256.46966101694915,36.34433544645024,14.419406779661017,35.57627118644068,20.491525423728813,33660.0,1
1114,1693,36,69,1983,4,Female,478 East Drive,33.61,-111.89,36300,74016,85204,702,2,17.0,0.13759175386537562,0.06325160081211932,0.7991566453225051,Swipe,Online,6.410291828793774,253.15714007782103,47.8840125638409,20.82944552529183,12.457198443579767,4.363305084745763,451.9289830508475,47.903052971679486,14.103686440677967,54.26271186440678,23.152542372881356,14280.0,1
1115,1542,46,69,1973,12,Female,515 South Street,41.47,-81.67,27250,55565,34039,731,2,5.0,0.4288910989557434,0.09845847836897066,0.47265042267528595,Swipe,Online,17.864533073929962,63.0866926070039,30.09650209101445,33.3435019455253,7.824902723735408,8.4514406779661,84.44406779661017,29.735555289415352,32.87800847457627,34.08474576271186,12.016949152542374,34020.0,0
1116,360,43,67,1976,4,Male,881 Plum Street,39.22,-74.8,22697,46278,51243,791,4,15.0,0.22069372113589467,0.03861648815957551,0.7406897907045298,Swipe,Online,1.37852140077821,147.19291828793774,27.32489300950342,19.50092412451362,19.799610894941633,0.9349152542372882,307.7397457627119,27.601913644847258,19.07792372881356,86.2457627118644,27.38135593220339,7020.0,1
1117,1794,49,58,1970,12,Male,469 Catherine Avenue,29.45,-98.5,36852,75137,175263,631,1,19.0,0.38313174239947695,0.05622752533507682,0.5606407322654462,Swipe,Online,4.190757894736842,245.8035789473684,54.05519547065158,29.96002105263158,12.88,2.135321100917431,457.8229357798165,53.9391054769345,23.792385321100916,56.12844036697248,22.89908256880734,19620.0,1
1118,329,70,65,1949,3,Male,6339 Lafayette Avenue,34.39,-119.51,21191,36724,16437,701,4,3.0,0.4524559777571826,0.03475440222428174,0.5127896200185357,Swipe,Online,0.8454325955734406,215.69177062374246,37.46166954885833,14.898028169014085,21.7102615694165,0.5837719298245614,441.7264035087719,37.266032020150384,12.443157894736842,94.64912280701755,25.57894736842105,8460.0,0
1119,1181,61,66,1958,4,Male,747 Rose Drive,35.4,-80.59,25299,51581,35134,810,5,1.0,0.401429318459125,0.08018127941432805,0.5183894021265469,Swipe,Online,5.175330739299611,214.39389105058368,54.81467562110538,37.78592412451362,11.16147859922179,0.8912711864406779,433.3382203389831,54.435486739784196,36.58381355932204,48.61864406779661,25.220338983050848,21360.0,0
1120,598,47,63,1972,11,Male,305 Elm Street,44.22,-71.74,21159,43144,54157,628,3,9.0,0.3720333547145606,0.16379963846288415,0.46416700682255524,Swipe,Online,1.3871011673151752,196.19344357976652,43.2682288467824,36.65020428015565,33.36381322957198,0.8710169491525424,304.195,43.436628267591374,37.26533898305085,145.33050847457628,36.73728813559322,2820.0,0
1121,990,91,67,1929,1,Female,365 Mountain View Boulevard,30.09,-90.99,16474,27150,2007,737,1,3.0,0.4690721649484536,0.03303655107778819,0.4978912839737582,Swipe,Online,14.496400778210116,66.04036964980544,38.03419715584573,43.87453307392996,8.303501945525293,3.0984745762711863,82.16805084745762,37.80724781600689,45.35762711864407,36.16949152542373,13.830508474576272,37380.0,0
1122,1777,47,67,1972,5,Male,166 12th Street,38.83,-77.21,30622,62432,95799,741,5,21.0,0.39487418452935696,0.13662628145386765,0.4684995340167754,Swipe,Online,2.3262451361867704,248.73490272373542,39.553253929153456,21.30378404669261,20.875486381322958,1.431186440677966,444.771186440678,39.755239766485,19.77508474576271,90.9322033898305,30.610169491525422,10680.0,1
1123,1872,62,65,1957,10,Male,8915 Sixth Avenue,33.95,-84.54,33093,67470,93795,804,6,2.0,0.4026442307692308,0.07632211538461539,0.5210336538461539,Swipe,Online,5.1098249027237355,194.8215175097276,43.066703685063835,27.535544747081712,12.949416342412452,2.4727966101694916,364.2644915254237,43.04859711589239,20.40771186440678,56.40677966101695,26.677966101694917,17370.0,0
1124,799,34,68,1985,7,Female,90 El Camino Avenue,42.88,-78.85,15461,31525,57818,686,2,5.0,0.416072408118486,0.0641799232035107,0.5197476686780033,Swipe,Online,2.6417477876106195,194.79798672566372,46.44060433089707,28.101006637168144,8.06637168141593,0.8459615384615385,388.39048076923075,45.23547808737511,23.884471153846157,35.05769230769231,19.942307692307693,30780.0,0
1125,144,44,67,1975,3,Female,5380 12th Boulevard,34.5,-93.05,15857,32330,97190,835,4,0.0,0.5629054557056259,0.040093587153036264,0.3970009571413379,Chip,Online,2.3821985815602837,158.85874704491727,32.65595287015547,15.962068557919622,22.22931442080378,1.6442268041237114,250.6563917525773,32.45914883309716,12.760567010309279,96.9381443298969,30.175257731958762,10860.0,0
1126,793,73,60,1946,8,Female,658 Plum Avenue,26.14,-80.13,21084,42593,16083,703,2,7.0,0.31281358548822846,0.09340023157082207,0.5937861829409494,Swipe,Online,2.0135992217898835,165.46811284046692,34.336424264105254,23.852363813229573,10.081712062256809,0.49669491525423726,352.94788135593217,33.769590096872236,21.999830508474577,43.91525423728814,23.677966101694917,16020.0,0
1127,1179,50,71,1969,7,Female,312 Burns Boulevard,36.67,-76.3,24312,49570,43645,752,5,17.0,0.43100335310807325,0.06809388702605107,0.5009027598658756,Swipe,Online,11.520604288499024,194.82376218323586,57.37411880379364,44.30575048732943,7.557504873294347,2.7508474576271187,370.705593220339,57.519721025752,40.68042372881356,32.855932203389834,20.161016949152543,31080.0,1
1128,114,47,65,1972,12,Female,112 Elm Avenue,34.18,-118.39,16892,34441,907,725,4,11.0,0.444025575636619,0.09029086742802232,0.4656835569353587,Swipe,Online,1.5866731517509727,199.87536964980546,23.302019942691317,32.149503891050585,52.64007782101167,1.153813559322034,373.0522033898305,23.281207369838953,32.31067796610169,229.29661016949152,31.966101694915253,2040.0,1
1129,1107,71,69,1949,1,Female,836 Summit Boulevard,42.23,-76.34,18323,40516,6908,698,5,4.0,0.28762151652624757,0.04938431626701231,0.6629941672067401,Swipe,Online,2.217023346303502,154.55834630350196,37.29928388700785,33.83605058365759,15.009727626459144,1.4588983050847457,275.19805084745764,37.08863101424242,35.06762711864406,65.38135593220339,29.508474576271187,15150.0,0
1130,517,33,71,1986,11,Male,87 Ocean Avenue,42.31,-83.21,11773,24009,19085,811,4,17.0,0.45625774473358116,0.04956629491945477,0.49417596034696404,Swipe,Online,2.926614785992218,97.00564202334631,25.46503900901875,16.466186770428017,7.8501945525291825,1.2863559322033897,170.77881355932206,25.487574388053513,12.557161016949152,34.19491525423729,18.872881355932204,33930.0,1
1131,1992,63,72,1956,7,Female,457 Summit Lane,36.61,-89.81,11636,23725,47647,710,5,34.0,0.4322916666666667,0.04446373456790124,0.5232445987654321,Swipe,Online,0.4342023346303502,123.7375486381323,30.065115696361342,30.143715953307396,20.171206225680933,0.29,238.32449152542372,30.142460826296546,31.560338983050848,87.86440677966101,28.983050847457626,20880.0,1
1132,19,82,68,1937,5,Female,6577 Catherine Lane,34.41,-119.7,23071,34903,1336,630,1,3.0,0.44634597594819614,0.02960222016651249,0.5240518038852914,Swipe,Online,6.7525196850393705,33.0757874015748,16.582279231431297,13.955157480314961,4.255905511811024,2.404915254237288,50.921186440677964,16.61300196224771,10.525381355932204,18.322033898305083,10.88135593220339,82680.0,0
1133,1605,39,67,1980,5,Male,9995 Pine Avenue,39.5,-84.37,19293,39336,43747,690,3,8.0,0.394515852613539,0.0572407883461868,0.5482433590402742,Swipe,Online,9.29250972762646,132.14998054474708,49.11534977350105,48.331741245136186,11.352140077821012,5.430932203389831,242.58110169491525,48.51570065659623,51.835593220338986,49.44915254237288,21.516949152542374,12300.0,0
1134,1904,69,70,1951,2,Male,5844 Littlewood Street,35.95,-95.38,15195,30983,10019,757,5,25.0,0.3063816604708798,0.02695167286245353,0.6666666666666666,Swipe,Online,6.577782101167315,131.39093385214008,20.74758228641782,27.669474708171208,25.120622568093385,3.8854237288135596,219.33423728813557,20.770513120857046,28.290762711864406,109.42372881355932,26.983050847457626,1980.0,1
1135,545,55,67,1964,10,Male,22 First Boulevard,40.67,-89.54,22416,45707,113194,715,3,4.0,0.25871743486973947,0.06032064128256513,0.6809619238476954,Swipe,Online,1.9402529182879378,177.0474708171206,44.43051537887418,31.54661478599222,9.70817120622568,0.9463559322033899,321.7829661016949,44.656545054775215,28.96466101694915,42.28813559322034,19.6864406779661,23910.0,0
1136,789,43,60,1976,11,Female,429 Grant Boulevard,39.59,-75.17,24417,49788,83932,690,3,1.0,0.28238828389034926,0.0628989861058956,0.6547127300037552,Swipe,Online,3.2803112840466926,214.294046692607,46.40846598522765,26.94783073929961,10.361867704280156,2.01228813559322,413.05245762711866,46.22000939458363,21.76207627118644,45.13559322033898,22.203389830508474,26760.0,0
1137,742,69,67,1950,12,Female,829 Mill Boulevard,38.74,-77.48,24016,50753,20226,698,4,24.0,0.13908959537572255,0.11036849710982659,0.7505419075144508,Swipe,Online,7.996128404669261,237.27295719844358,54.66374040443864,36.32766536964981,10.770428015564203,2.343728813559322,505.6838983050847,55.07244914117894,29.494449152542373,46.91525423728814,25.97457627118644,16740.0,1
1138,523,27,65,1992,6,Female,444 Forest Boulevard,42.77,-86.1,18877,38487,28032,773,4,1.0,0.6416724257083621,0.043711126468555635,0.31461644782308223,Chip,Online,11.61200581395349,176.51232558139534,62.479761980824605,64.41853197674418,16.825581395348838,3.6539240506329116,301.93556962025315,62.25950950669263,64.68664556962025,73.26582278481013,24.911392405063292,22140.0,0
1139,928,59,66,1960,12,Female,26 Martin Luther King Drive,29.76,-95.38,15862,32347,82667,784,7,14.0,0.4646061814556331,0.059621136590229315,0.4757726819541376,Swipe,Online,5.447684824902724,172.1229766536965,35.7213982957545,20.03045719844358,9.756809338521402,2.5284745762711864,353.6466949152542,35.67495869151014,16.228983050847457,42.5,20.54237288135593,30180.0,1
1140,1642,37,66,1982,4,Female,48190 Plum Drive,39.96,-74.06,19848,40470,41938,731,5,8.0,0.39997493106041615,0.033592379042366505,0.5664326898972174,Swipe,Online,2.022007797270955,218.61440545808966,29.616743435770204,7.89603313840156,15.551656920077972,1.1351694915254236,449.79245762711867,29.637954591326732,7.575847457627119,67.61016949152543,23.533898305084747,23100.0,0
